,M,F,overall,agedays
29468,0.000240904799690138,0.000156437187405029,0.000198670993547584,29468
29469,0.000240962984797398,0.000156483504346792,0.000198723244572095,29469
29470,0.000241021169904658,0.000156529821288555,0.000198775495596606,29470
29471,0.000241079355011918,0.000156576138230317,0.000198827746621118,29471
29472,0.000241137540119178,0.00015662245517208,0.000198879997645629,29472
29473,0.000241195725226438,0.000156668772113843,0.00019893224867014,29473
29474,0.000241253910333697,0.000156715089055606,0.000198984499694652,29474
29475,0.000241312095440957,0.000156761405997369,0.000199036750719163,29475
29476,0.000241370280548217,0.000156807722939131,0.000199089001743674,29476
29477,0.000241428465655477,0.000156854039880894,0.000199141252768185,29477
29478,0.000241486650762737,0.000156900356822657,0.000199193503792697,29478
29479,0.000241544835869996,0.00015694667376442,0.000199245754817208,29479
29480,0.000241603020977256,0.000156992990706183,0.000199298005841719,29480
29481,0.000241661206084516,0.000157039307647945,0.000199350256866231,29481
29482,0.000241719391191776,0.000157085624589708,0.000199402507890742,29482
29483,0.000241777576299036,0.000157131941531471,0.000199454758915253,29483
29484,0.000241835761406295,0.000157178258473234,0.000199507009939765,29484
29485,0.000241893946513555,0.000157224575414997,0.000199559260964276,29485
29486,0.000241952131620815,0.000157270892356759,0.000199611511988787,29486
29487,0.000242010316728075,0.000157317209298522,0.000199663763013299,29487
29488,0.000242068501835335,0.000157363526240285,0.00019971601403781,29488
29489,0.000242126686942595,0.000157409843182048,0.000199768265062321,29489
29490,0.000242184872049854,0.000157456160123811,0.000199820516086833,29490
29491,0.000242243057157114,0.000157502477065573,0.000199872767111344,29491
29492,0.000242301242264374,0.000157548794007336,0.000199925018135855,29492
29493,0.000242359427371634,0.000157595110949099,0.000199977269160366,29493
29494,0.000242417612478894,0.000157641427890862,0.000200029520184878,29494
29495,0.000242475797586153,0.000157687744832625,0.000200081771209389,29495
29496,0.000242533982693413,0.000157734061774387,0.0002001340222339,29496
29497,0.000242592167800673,0.00015778037871615,0.000200186273258412,29497
29498,0.000242650352907933,0.000157826695657913,0.000200238524282923,29498
29499,0.000242708538015193,0.000157873012599676,0.000200290775307434,29499
29500,0.000242766723122453,0.000157919329541439,0.000200343026331946,29500
29501,0.000242824908229712,0.000157965646483201,0.000200395277356457,29501
29502,0.000242883093336972,0.000158011963424964,0.000200447528380968,29502
29503,0.000242941278444232,0.000158058280366727,0.00020049977940548,29503
29504,0.000242999463551492,0.00015810459730849,0.000200552030429991,29504
29505,0.000243057648658752,0.000158150914250253,0.000200604281454502,29505
29506,0.000243115833766012,0.000158197231192015,0.000200656532479014,29506
29507,0.000243174018873271,0.000158243548133778,0.000200708783503525,29507
29508,0.000243232203980531,0.000158289865075541,0.000200761034528036,29508
29509,0.000243290389087791,0.000158336182017304,0.000200813285552547,29509
29510,0.000243348574195051,0.000158382498959067,0.000200865536577059,29510
29511,0.000243406759302311,0.00015842881590083,0.00020091778760157,29511
29512,0.00024346494440957,0.000158475132842592,0.000200970038626081,29512
29513,0.00024352312951683,0.000158521449784355,0.000201022289650593,29513
29514,0.00024358131462409,0.000158567766726118,0.000201074540675104,29514
29515,0.00024363949973135,0.000158614083667881,0.000201126791699615,29515
29516,0.00024369768483861,0.000158660400609644,0.000201179042724127,29516
29517,0.00024375586994587,0.000158706717551406,0.000201231293748638,29517
29518,0.000243814055053129,0.000158753034493169,0.000201283544773149,29518
29519,0.000243872240160389,0.000158799351434932,0.000201335795797661,29519
29520,0.000243930425267649,0.000158845668376695,0.000201388046822172,29520
29521,0.000243988610374909,0.000158891985318458,0.000201440297846683,29521
29522,0.000244046795482169,0.00015893830226022,0.000201492548871194,29522
29523,0.000244104980589428,0.000158984619201983,0.000201544799895706,29523
29524,0.000244163165696688,0.000159030936143746,0.000201597050920217,29524
29525,0.000244221350803948,0.000159077253085509,0.000201649301944728,29525
29526,0.000244279535911208,0.000159123570027272,0.00020170155296924,29526
29527,0.000244337721018468,0.000159169886969034,0.000201753803993751,29527
29528,0.000244395906125728,0.000159216203910797,0.000201806055018262,29528
29529,0.000244454091232987,0.00015926252085256,0.000201858306042774,29529
29530,0.000244512276340247,0.000159308837794323,0.000201910557067285,29530
29531,0.000244570461447507,0.000159355154736086,0.000201962808091796,29531
29532,0.000244628646554767,0.000159401471677848,0.000202015059116308,29532
29533,0.000244686831662027,0.000159447788619611,0.000202067310140819,29533
29534,0.000244745016769286,0.000159494105561374,0.00020211956116533,29534
29535,0.000244803201876546,0.000159540422503137,0.000202171812189842,29535
29536,0.000244861386983806,0.0001595867394449,0.000202224063214353,29536
29537,0.000244919572091066,0.000159633056386662,0.000202276314238864,29537
29538,0.000244977757198326,0.000159679373328425,0.000202328565263375,29538
29539,0.000245035942305586,0.000159725690270188,0.000202380816287887,29539
29540,0.000245094127412845,0.000159772007211951,0.000202433067312398,29540
29541,0.000245152312520105,0.000159818324153714,0.000202485318336909,29541
29542,0.000245210497627365,0.000159864641095476,0.000202537569361421,29542
29543,0.000245268682734625,0.000159910958037239,0.000202589820385932,29543
29544,0.000245326867841885,0.000159957274979002,0.000202642071410443,29544
29545,0.000245385052949144,0.000160003591920765,0.000202694322434955,29545
29546,0.000245443238056404,0.000160049908862528,0.000202746573459466,29546
29547,0.000245501423163664,0.000160096225804291,0.000202798824483977,29547
29548,0.000245559608270924,0.000160142542746053,0.000202851075508489,29548
29549,0.000245617793378184,0.000160188859687816,0.000202903326533,29549
29550,0.000245675978485443,0.000160235176629579,0.000202955577557511,29550
29551,0.000245734163592703,0.000160281493571342,0.000203007828582023,29551
29552,0.000245792348699963,0.000160327810513105,0.000203060079606534,29552
29553,0.000245850533807223,0.000160374127454867,0.000203112330631045,29553
29554,0.000245908718914483,0.00016042044439663,0.000203164581655556,29554
29555,0.000245966904021743,0.000160466761338393,0.000203216832680068,29555
29556,0.000246025089129002,0.000160513078280156,0.000203269083704579,29556
29557,0.000246083274236262,0.000160559395221919,0.00020332133472909,29557
29558,0.000246141459343522,0.000160605712163681,0.000203373585753602,29558
29559,0.000246199644450782,0.000160652029105444,0.000203425836778113,29559
29560,0.000246257829558042,0.000160698346047207,0.000203478087802624,29560
29561,0.000246316014665301,0.00016074466298897,0.000203530338827136,29561
29562,0.000246374199772561,0.000160790979930733,0.000203582589851647,29562
29563,0.000246432384879821,0.000160837296872495,0.000203634840876158,29563
29564,0.000246490569987081,0.000160883613814258,0.00020368709190067,29564
29565,0.000246548755094341,0.000160929930756021,0.000203739342925181,29565
29566,0.000246606940201601,0.000160976247697784,0.000203791593949692,29566
29567,0.00024666512530886,0.000161022564639547,0.000203843844974204,29567
29568,0.00024672331041612,0.000161068881581309,0.000203896095998715,29568
29569,0.00024678149552338,0.000161115198523072,0.000203948347023226,29569
29570,0.00024683968063064,0.000161161515464835,0.000204000598047737,29570
29571,0.0002468978657379,0.000161207832406598,0.000204052849072249,29571
29572,0.000246956050845159,0.000161254149348361,0.00020410510009676,29572
29573,0.000247014235952419,0.000161300466290123,0.000204157351121271,29573
29574,0.000247072421059679,0.000161346783231886,0.000204209602145783,29574
29575,0.000247130606166939,0.000161393100173649,0.000204261853170294,29575
29576,0.000247188791274199,0.000161439417115412,0.000204314104194805,29576
29577,0.000247246976381459,0.000161485734057175,0.000204366355219317,29577
29578,0.000247305161488718,0.000161532050998937,0.000204418606243828,29578
29579,0.000247363346595978,0.0001615783679407,0.000204470857268339,29579
29580,0.000247421531703238,0.000161624684882463,0.000204523108292851,29580
29581,0.000247479716810498,0.000161671001824226,0.000204575359317362,29581
29582,0.000247537901917758,0.000161717318765989,0.000204627610341873,29582
29583,0.000247596087025017,0.000161763635707752,0.000204679861366384,29583
29584,0.000247654272132277,0.000161809952649514,0.000204732112390896,29584
29585,0.000247712457239537,0.000161856269591277,0.000204784363415407,29585
29586,0.000247770642346797,0.00016190258653304,0.000204836614439918,29586
29587,0.000247828827454057,0.000161948903474803,0.00020488886546443,29587
29588,0.000247887012561317,0.000161995220416566,0.000204941116488941,29588
29589,0.000247945197668576,0.000162041537358328,0.000204993367513452,29589
29590,0.000248003382775836,0.000162087854300091,0.000205045618537964,29590
29591,0.000248061567883096,0.000162134171241854,0.000205097869562475,29591
29592,0.000248119752990356,0.000162180488183617,0.000205150120586986,29592
29593,0.000248177938097616,0.00016222680512538,0.000205202371611498,29593
29594,0.000248236123204875,0.000162273122067142,0.000205254622636009,29594
29595,0.000248294308312135,0.000162319439008905,0.00020530687366052,29595
29596,0.000248352493419395,0.000162365755950668,0.000205359124685032,29596
29597,0.000248410678526655,0.000162412072892431,0.000205411375709543,29597
29598,0.000248468863633915,0.000162458389834194,0.000205463626734054,29598
29599,0.000248527048741175,0.000162504706775956,0.000205515877758565,29599
29600,0.000248585233848434,0.000162551023717719,0.000205568128783077,29600
29601,0.000248643418955694,0.000162597340659482,0.000205620379807588,29601
29602,0.000248701604062954,0.000162643657601245,0.000205672630832099,29602
29603,0.000248759789170214,0.000162689974543008,0.000205724881856611,29603
29604,0.000248817974277474,0.00016273629148477,0.000205777132881122,29604
29605,0.000248876159384733,0.000162782608426533,0.000205829383905633,29605
29606,0.000248934344491993,0.000162828925368296,0.000205881634930145,29606
29607,0.000248992529599253,0.000162875242310059,0.000205933885954656,29607
29608,0.000249050714706513,0.000162921559251822,0.000205986136979167,29608
29609,0.000249108899813773,0.000162967876193584,0.000206038388003679,29609
29610,0.000249167084921033,0.000163014193135347,0.00020609063902819,29610
29611,0.000249225270028292,0.00016306051007711,0.000206142890052701,29611
29612,0.000249283455135552,0.000163106827018873,0.000206195141077213,29612
29613,0.000249341640242812,0.000163153143960636,0.000206247392101724,29613
29614,0.000249399825350072,0.000163199460902398,0.000206299643126235,29614
29615,0.000249458010457332,0.000163245777844161,0.000206351894150746,29615
29616,0.000249516195564591,0.000163292094785924,0.000206404145175258,29616
29617,0.000249574380671851,0.000163338411727687,0.000206456396199769,29617
29618,0.000249632565779111,0.00016338472866945,0.00020650864722428,29618
29619,0.000249690750886371,0.000163431045611212,0.000206560898248792,29619
29620,0.000249748935993631,0.000163477362552975,0.000206613149273303,29620
29621,0.000249807121100891,0.000163523679494738,0.000206665400297814,29621
29622,0.00024986530620815,0.000163569996436501,0.000206717651322326,29622
29623,0.00024992349131541,0.000163616313378264,0.000206769902346837,29623
29624,0.00024998167642267,0.000163662630320027,0.000206822153371348,29624
29625,0.00025003986152993,0.000163708947261789,0.00020687440439586,29625
29626,0.00025009804663719,0.000163755264203552,0.000206926655420371,29626
29627,0.000250156231744449,0.000163801581145315,0.000206978906444882,29627
29628,0.000250214416851709,0.000163847898087078,0.000207031157469393,29628
29629,0.000250272601958969,0.000163894215028841,0.000207083408493905,29629
29630,0.000250330787066229,0.000163940531970603,0.000207135659518416,29630
29631,0.000250388972173489,0.000163986848912366,0.000207187910542927,29631
29632,0.000250447157280749,0.000164033165854129,0.000207240161567439,29632
29633,0.000250505342388008,0.000164079482795892,0.00020729241259195,29633
29634,0.000250563527495268,0.000164125799737655,0.000207344663616461,29634
29635,0.000250621712602528,0.000164172116679417,0.000207396914640973,29635
29636,0.000250679897709788,0.00016421843362118,0.000207449165665484,29636
29637,0.000250738082817048,0.000164264750562943,0.000207501416689995,29637
29638,0.000250796267924307,0.000164311067504706,0.000207553667714507,29638
29639,0.000250854453031567,0.000164357384446469,0.000207605918739018,29639
29640,0.000250912638138827,0.000164403701388231,0.000207658169763529,29640
29641,0.000250970823246087,0.000164450018329994,0.000207710420788041,29641
29642,0.000251029008353347,0.000164496335271757,0.000207762671812552,29642
29643,0.000251087193460607,0.00016454265221352,0.000207814922837063,29643
29644,0.000251145378567866,0.000164588969155283,0.000207867173861574,29644
29645,0.000251203563675126,0.000164635286097045,0.000207919424886086,29645
29646,0.000251261748782386,0.000164681603038808,0.000207971675910597,29646
29647,0.000251319933889646,0.000164727919980571,0.000208023926935108,29647
